id,my_civ,my_unit_slug,opp_civ,opp_unit_slug,scale,my_count,opp_count,my_cost_food,my_cost_wood,my_cost_gold,opp_cost_food,opp_cost_wood,opp_cost_gold,winner,end_reason,game_time_s,team1_hp_pct,team1_survivors,team1_food_lost,team1_wood_lost,team1_gold_lost,team1_food_gained,team1_wood_gained,team1_gold_gained,team1_value_lost,team2_hp_pct,team2_survivors,team2_food_lost,team2_wood_lost,team2_gold_lost,team2_food_gained,team2_wood_gained,team2_gold_gained,team2_value_lost,team1_start_count,team2_start_count,runs_count,score_stddev,dedup_group,sim_version
1993,Armenians,champion,Vietnamese,hussar,3k,42,37,50.0,0.0,20.0,80.0,0.0,0.0,1,eliminated,46.4,0.8679,41,277.5,0.0,111.0,0.0,0.0,0.0,388.5,0.0,0,2960.0,0.0,0.0,0.0,0.0,0.0,2960.0,42,37,1,,a1af9413465e804d,3c9bdb5fd808b3ad
2015,Armenians,champion,Vietnamese,imp_elite_skirm,30v30,30,30,50.0,0.0,20.0,25.0,35.0,0.0,1,eliminated,92.8,0.8113,29,283.0,0.0,113.2,0.0,0.0,0.0,396.2,0.0,0,750.0,1050.0,0.0,0.0,0.0,0.0,1800.0,30,30,1,,24feb8f022341209,3c9bdb5fd808b3ad
9394,Armenians,champion,Vietnamese,imp_elite_skirm,3k,42,50,50.0,0.0,20.0,25.0,35.0,0.0,1,eliminated,103.0,0.7776,38,467.0,0.0,186.8,0.0,0.0,0.0,653.8,0.0,0,1250.0,1750.0,0.0,0.0,0.0,0.0,3000.0,42,50,1,,36068adcb6076b9c,3c9bdb5fd808b3ad
1983,Armenians,champion,Vietnamese,paladin,30v30,30,30,50.0,0.0,20.0,60.0,0.0,75.0,1,eliminated,66.767,0.45,21,825.0,0.0,330.0,0.0,0.0,0.0,1155.0,0.0,0,1800.0,0.0,2250.0,0.0,0.0,0.0,4050.0,30,30,1,,de73d3075c615cc7,3c9bdb5fd808b3ad
1979,Armenians,champion,Vietnamese,paladin,3k,42,22,50.0,0.0,20.0,60.0,0.0,75.0,1,eliminated,49.333,0.6643,37,705.0,0.0,282.0,0.0,0.0,0.0,987.0,0.0,0,1320.0,0.0,1650.0,0.0,0.0,0.0,2970.0,42,22,1,,81ce0dcf55147328,3c9bdb5fd808b3ad
2041,Armenians,champion,Vikings,arbalester,30v30,30,30,50.0,0.0,20.0,0.0,25.0,45.0,1,eliminated,112.3,0.4167,22,875.0,0.0,350.0,0.0,0.0,0.0,1225.0,0.0,0,0.0,750.0,1350.0,0.0,0.0,0.0,2100.0,30,30,1,,65ecc8c99209c9ca,3c9bdb5fd808b3ad
2920,Armenians,champion,Vikings,arbalester,3k,42,42,50.0,0.0,20.0,0.0,25.0,45.0,1,eliminated,83.667,0.4726,29,1107.5,0.0,443.0,0.0,0.0,0.0,1550.5,0.0,0,0.0,1050.0,1890.0,0.0,0.0,0.0,2940.0,42,42,1,,a2ff2ed1c2969397,3c9bdb5fd808b3ad
1995,Armenians,champion,Vikings,champion,30v30,30,30,50.0,0.0,20.0,50.0,0.0,20.0,1,eliminated,40.767,0.4793,26,781.0,0.0,312.4,0.0,0.0,0.0,1093.4,0.0,0,1500.0,0.0,600.0,0.0,0.0,0.0,2100.0,30,30,1,,8521711e1495d302,3c9bdb5fd808b3ad
2019,Armenians,champion,Vikings,champion,3k,42,42,50.0,0.0,20.0,50.0,0.0,20.0,1,eliminated,57.1,0.3671,22,1329.0,0.0,531.6,0.0,0.0,0.0,1860.6,0.0,0,2100.0,0.0,840.0,0.0,0.0,0.0,2940.0,42,42,1,,9674798c35b52ade,3c9bdb5fd808b3ad
2027,Armenians,champion,Vikings,elite_berserk_vikings,30v30,30,30,50.0,0.0,20.0,65.0,0.0,20.0,1,eliminated,52.933,0.206,15,1191.0,0.0,476.4,0.0,0.0,0.0,1667.4,0.0,0,1950.0,0.0,600.0,0.0,0.0,0.0,2550.0,30,30,1,,8f670a9a90f71c51,3c9bdb5fd808b3ad
2045,Armenians,champion,Vikings,elite_berserk_vikings,3k,42,35,50.0,0.0,20.0,65.0,0.0,20.0,1,eliminated,47.1,0.4286,25,1200.0,0.0,480.0,0.0,0.0,0.0,1680.0,0.0,0,2275.0,0.0,700.0,0.0,0.0,0.0,2975.0,42,35,1,,012a46ba7e323db9,3c9bdb5fd808b3ad
2005,Armenians,champion,Vikings,halberdier,30v30,30,30,50.0,0.0,20.0,35.0,25.0,0.0,1,eliminated,36.933,0.9267,30,110.0,0.0,44.0,0.0,0.0,0.0,154.0,0.0,0,1050.0,750.0,0.0,0.0,0.0,0.0,1800.0,30,30,1,,670538047bf5d2bb,3c9bdb5fd808b3ad
2301,Armenians,champion,Vikings,halberdier,3k,42,50,50.0,0.0,20.0,35.0,25.0,0.0,1,eliminated,59.033,0.8933,42,224.0,0.0,89.6,0.0,0.0,0.0,313.6,0.0,0,1750.0,1250.0,0.0,0.0,0.0,0.0,3000.0,42,50,1,,de8fc83e5dcea06f,3c9bdb5fd808b3ad
1613,Armenians,champion,Vikings,heavy_cav_archer,30v30,30,30,50.0,0.0,20.0,0.0,40.0,60.0,1,eliminated,80.5,0.4413,21,838.0,0.0,335.2,0.0,0.0,0.0,1173.2,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,30,30,1,,5b2f2526d73f8151,3c9bdb5fd808b3ad
1689,Armenians,champion,Vikings,heavy_cav_archer,3k,42,30,50.0,0.0,20.0,0.0,40.0,60.0,1,eliminated,135.8,0.4876,28,1076.0,0.0,430.4,0.0,0.0,0.0,1506.4,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,42,30,1,,74c64bc3e70bc423,3c9bdb5fd808b3ad
103,Armenians,champion,Vikings,heavy_scorpion,30v30,30,30,50.0,0.0,20.0,0.0,75.0,75.0,2,eliminated,40.567,0.0,0,1500.0,0.0,600.0,0.0,0.0,0.0,2100.0,0.4533,17,0.0,1230.0,1230.0,0.0,0.0,0.0,2460.0,30,30,1,,f4ee30bedc3c4c1d,3c9bdb5fd808b3ad
197,Armenians,champion,Vikings,heavy_scorpion,3k,42,20,50.0,0.0,20.0,0.0,75.0,75.0,1,eliminated,52.167,0.5207,30,1006.5,0.0,402.6,0.0,0.0,0.0,1409.1,0.0,0,0.0,1500.0,1500.0,0.0,0.0,0.0,3000.0,42,20,1,,159e63932a3c8c2b,3c9bdb5fd808b3ad
635,Armenians,champion,Vikings,hussar,30v30,30,30,50.0,0.0,20.0,80.0,0.0,0.0,1,eliminated,33.7,0.8903,30,164.5,0.0,65.8,0.0,0.0,0.0,230.3,0.0,0,2400.0,0.0,0.0,0.0,0.0,0.0,2400.0,30,30,1,,09bdb10184c2a58e,3c9bdb5fd808b3ad
687,Armenians,champion,Vikings,hussar,3k,42,37,50.0,0.0,20.0,80.0,0.0,0.0,1,eliminated,35.667,0.93,42,147.0,0.0,58.8,0.0,0.0,0.0,205.8,0.0,0,2960.0,0.0,0.0,0.0,0.0,0.0,2960.0,42,37,1,,706f3f0cbba88fcf,3c9bdb5fd808b3ad
329,Armenians,champion,Vikings,imp_elite_skirm,30v30,30,30,50.0,0.0,20.0,25.0,35.0,0.0,1,eliminated,95.933,0.9083,30,137.5,0.0,55.0,0.0,0.0,0.0,192.5,0.0,0,750.0,1050.0,0.0,0.0,0.0,0.0,1800.0,30,30,1,,bf15d3d4de1662ef,3c9bdb5fd808b3ad
397,Armenians,champion,Vikings,imp_elite_skirm,3k,42,50,50.0,0.0,20.0,25.0,35.0,0.0,1,eliminated,72.733,0.9102,41,188.5,0.0,75.4,0.0,0.0,0.0,263.9,0.0,0,1250.0,1750.0,0.0,0.0,0.0,0.0,3000.0,42,50,1,,0e25e25853941c05,3c9bdb5fd808b3ad
727,Armenians,champion,Vikings,paladin,30v30,30,30,50.0,0.0,20.0,60.0,0.0,75.0,1,eliminated,64.733,0.296,15,1056.0,0.0,422.4,0.0,0.0,0.0,1478.4,0.0,0,1800.0,0.0,2250.0,0.0,0.0,0.0,4050.0,30,30,1,,68b1a27ce36d19f5,3c9bdb5fd808b3ad
733,Armenians,champion,Vikings,paladin,3k,42,22,50.0,0.0,20.0,60.0,0.0,75.0,1,eliminated,44.333,0.6952,40,640.0,0.0,256.0,0.0,0.0,0.0,896.0,0.0,0,1320.0,0.0,1650.0,0.0,0.0,0.0,2970.0,42,22,1,,0f8244b5c2201f9f,3c9bdb5fd808b3ad
751,Armenians,champion,Wei,arbalester,30v30,30,30,50.0,0.0,20.0,0.0,25.0,45.0,1,eliminated,84.9,0.5517,26,672.5,0.0,269.0,0.0,0.0,0.0,941.5,0.0,0,0.0,750.0,1350.0,0.0,0.0,0.0,2100.0,30,30,1,,5eb05dc06336b5b3,3c9bdb5fd808b3ad
815,Armenians,champion,Wei,arbalester,3k,42,42,50.0,0.0,20.0,0.0,25.0,45.0,1,eliminated,74.733,0.6229,36,792.0,0.0,316.8,0.0,0.0,0.0,1108.8,0.0,0,0.0,1050.0,1890.0,0.0,0.0,0.0,2940.0,42,42,1,,98f557f4ccd245e0,3c9bdb5fd808b3ad
1385,Armenians,champion,Wei,champion,30v30,30,30,50.0,0.0,20.0,50.0,0.0,20.0,1,eliminated,37.033,0.5773,28,634.0,0.0,253.6,0.0,0.0,0.0,887.6,0.0,0,1500.0,0.0,600.0,0.0,0.0,0.0,2100.0,30,30,1,,dd5c0c48ac8071f4,3c9bdb5fd808b3ad
1415,Armenians,champion,Wei,champion,3k,42,42,50.0,0.0,20.0,50.0,0.0,20.0,1,eliminated,53.467,0.6229,36,792.0,0.0,316.8,0.0,0.0,0.0,1108.8,0.0,0,2100.0,0.0,840.0,0.0,0.0,0.0,2940.0,42,42,1,,6bf21b0c3468f656,3c9bdb5fd808b3ad
2025,Armenians,champion,Wei,elite_tiger_cavalry_wei,30v30,30,30,50.0,0.0,20.0,60.0,0.0,80.0,2,eliminated,51.433,0.0,0,1500.0,0.0,600.0,0.0,0.0,0.0,2100.0,0.532,21,842.4,0.0,1123.2,0.0,0.0,0.0,1965.6,30,30,1,,da14fd22973ef214,3c9bdb5fd808b3ad
2023,Armenians,champion,Wei,elite_tiger_cavalry_wei,3k,42,21,50.0,0.0,20.0,60.0,0.0,80.0,1,eliminated,66.1,0.1431,9,1799.5,0.0,719.8,0.0,0.0,0.0,2519.3,0.0,0,1260.0,0.0,1680.0,0.0,0.0,0.0,2940.0,42,21,1,,da5721c36315fa60,3c9bdb5fd808b3ad
351,Armenians,champion,Wei,halberdier,30v30,30,30,50.0,0.0,20.0,35.0,25.0,0.0,1,eliminated,33.2,0.916,30,126.0,0.0,50.4,0.0,0.0,0.0,176.4,0.0,0,1050.0,750.0,0.0,0.0,0.0,0.0,1800.0,30,30,1,,cadde5c3fb4e33e5,3c9bdb5fd808b3ad
565,Armenians,champion,Wei,halberdier,3k,42,50,50.0,0.0,20.0,35.0,25.0,0.0,1,eliminated,47.033,0.9129,42,183.0,0.0,73.2,0.0,0.0,0.0,256.2,0.0,0,1750.0,1250.0,0.0,0.0,0.0,0.0,3000.0,42,50,1,,c2d2753e552e74bf,3c9bdb5fd808b3ad
105,Armenians,champion,Wei,heavy_scorpion,30v30,30,30,50.0,0.0,20.0,0.0,75.0,75.0,2,eliminated,40.567,0.0,0,1500.0,0.0,600.0,0.0,0.0,0.0,2100.0,0.4533,17,0.0,1230.0,1230.0,0.0,0.0,0.0,2460.0,30,30,1,,f4ee30bedc3c4c1d,3c9bdb5fd808b3ad
199,Armenians,champion,Wei,heavy_scorpion,3k,42,20,50.0,0.0,20.0,0.0,75.0,75.0,1,eliminated,52.167,0.5207,30,1006.5,0.0,402.6,0.0,0.0,0.0,1409.1,0.0,0,0.0,1500.0,1500.0,0.0,0.0,0.0,3000.0,42,20,1,,159e63932a3c8c2b,3c9bdb5fd808b3ad
2021,Armenians,champion,Wei,hussar,30v30,30,30,50.0,0.0,20.0,80.0,0.0,0.0,1,eliminated,53.267,0.672,28,492.0,0.0,196.8,0.0,0.0,0.0,688.8,0.0,0,2400.0,0.0,0.0,0.0,0.0,0.0,2400.0,30,30,1,,ccadff2bf37d5eaf,3c9bdb5fd808b3ad
2307,Armenians,champion,Wei,hussar,3k,42,37,50.0,0.0,20.0,80.0,0.0,0.0,1,eliminated,66.433,0.7143,37,600.0,0.0,240.0,0.0,0.0,0.0,840.0,0.0,0,2960.0,0.0,0.0,0.0,0.0,0.0,2960.0,42,37,1,,7ace71c51638d142,3c9bdb5fd808b3ad
331,Armenians,champion,Wei,imp_elite_skirm,30v30,30,30,50.0,0.0,20.0,25.0,35.0,0.0,1,eliminated,95.933,0.9083,30,137.5,0.0,55.0,0.0,0.0,0.0,192.5,0.0,0,750.0,1050.0,0.0,0.0,0.0,0.0,1800.0,30,30,1,,bf15d3d4de1662ef,3c9bdb5fd808b3ad
399,Armenians,champion,Wei,imp_elite_skirm,3k,42,50,50.0,0.0,20.0,25.0,35.0,0.0,1,eliminated,72.733,0.9102,41,188.5,0.0,75.4,0.0,0.0,0.0,263.9,0.0,0,1250.0,1750.0,0.0,0.0,0.0,0.0,3000.0,42,50,1,,0e25e25853941c05,3c9bdb5fd808b3ad
2033,Armenians,champion,Wei,paladin,30v30,30,30,50.0,0.0,20.0,65.0,0.0,65.0,2,eliminated,40.3,0.0,0,1500.0,0.0,600.0,0.0,0.0,0.0,2100.0,0.6589,28,665.182,0.0,665.182,0.0,0.0,0.0,1330.365,30,30,1,,3aa82e281c607e7b,3c9bdb5fd808b3ad
2031,Armenians,champion,Wei,paladin,3k,42,23,50.0,0.0,20.0,65.0,0.0,65.0,2,eliminated,62.167,0.0,0,2100.0,0.0,840.0,0.0,0.0,0.0,2940.0,0.3589,19,958.394,0.0,958.394,0.0,0.0,0.0,1916.788,42,23,1,,3c161de756b6e093,3c9bdb5fd808b3ad
2305,Armenians,champion,Wei,xianbei_raider_wei,30v30,30,30,50.0,0.0,20.0,0.0,65.0,25.0,2,eliminated,134.667,0.0,0,1500.0,0.0,600.0,0.0,0.0,0.0,2100.0,0.1667,8,0.0,1625.0,625.0,0.0,0.0,0.0,2250.0,30,30,1,,919e1008f8d2e363,3c9bdb5fd808b3ad
4308,Armenians,champion,Wei,xianbei_raider_wei,3k,42,33,50.0,0.0,20.0,0.0,65.0,25.0,1,eliminated,100.333,0.4769,29,1098.5,0.0,439.4,0.0,0.0,0.0,1537.9,0.0,0,0.0,2145.0,825.0,0.0,0.0,0.0,2970.0,42,33,1,,2c2e8f26cc6c9fe1,3c9bdb5fd808b3ad
553,Armenians,champion,Wu,arbalester,30v30,30,30,50.0,0.0,20.0,0.0,25.0,45.0,1,eliminated,96.2,0.5053,27,742.0,0.0,296.8,0.0,0.0,0.0,1038.8,0.0,0,0.0,750.0,1350.0,0.0,0.0,0.0,2100.0,30,30,1,,e2fac26c9e79fd14,3c9bdb5fd808b3ad
575,Armenians,champion,Wu,arbalester,3k,42,42,50.0,0.0,20.0,0.0,25.0,45.0,1,eliminated,74.0,0.6248,35,788.0,0.0,315.2,0.0,0.0,0.0,1103.2,0.0,0,0.0,1050.0,1890.0,0.0,0.0,0.0,2940.0,42,42,1,,171860fc0b715b8d,3c9bdb5fd808b3ad
501,Armenians,champion,Wu,champion,30v30,30,30,50.0,0.0,20.0,50.0,0.0,20.0,1,eliminated,34.567,0.6153,27,577.0,0.0,230.8,0.0,0.0,0.0,807.8,0.0,0,1500.0,0.0,600.0,0.0,0.0,0.0,2100.0,30,30,1,,3d80deaf4274dddd,3c9bdb5fd808b3ad
623,Armenians,champion,Wu,champion,3k,42,42,50.0,0.0,20.0,50.0,0.0,20.0,1,eliminated,53.733,0.499,26,1052.0,0.0,420.8,0.0,0.0,0.0,1472.8,0.0,0,2100.0,0.0,840.0,0.0,0.0,0.0,2940.0,42,42,1,,c4f7bdfe616fd9e5,3c9bdb5fd808b3ad
2303,Armenians,champion,Wu,elite_fire_archer_wu,30v30,30,30,50.0,0.0,20.0,0.0,45.0,45.0,2,eliminated,70.967,0.0,0,1500.0,0.0,600.0,0.0,0.0,0.0,2100.0,0.2133,10,0.0,1062.0,1062.0,0.0,0.0,0.0,2124.0,30,30,1,,c84b85869ff93bec,3c9bdb5fd808b3ad
5024,Armenians,champion,Wu,elite_fire_archer_wu,3k,42,33,50.0,0.0,20.0,0.0,45.0,45.0,1,eliminated,96.667,0.3305,22,1406.0,0.0,562.4,0.0,0.0,0.0,1968.4,0.0,0,0.0,1485.0,1485.0,0.0,0.0,0.0,2970.0,42,33,1,,a82774427c289ee7,3c9bdb5fd808b3ad
41,Armenians,champion,Wu,halberdier,30v30,30,30,50.0,0.0,20.0,35.0,25.0,0.0,1,eliminated,32.7,0.884,30,174.0,0.0,69.6,0.0,0.0,0.0,243.6,0.0,0,1050.0,750.0,0.0,0.0,0.0,0.0,1800.0,30,30,1,,bac4d9967fa07af9,3c9bdb5fd808b3ad
275,Armenians,champion,Wu,halberdier,3k,42,50,50.0,0.0,20.0,35.0,25.0,0.0,1,eliminated,47.233,0.8757,42,261.0,0.0,104.4,0.0,0.0,0.0,365.4,0.0,0,1750.0,1250.0,0.0,0.0,0.0,0.0,3000.0,42,50,1,,c8dc6b510f63bd1b,3c9bdb5fd808b3ad
1897,Armenians,champion,Wu,heavy_cav_archer,30v30,30,30,50.0,0.0,20.0,0.0,40.0,60.0,1,eliminated,138.2,0.7227,28,416.0,0.0,166.4,0.0,0.0,0.0,582.4,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,30,30,1,,1af65403b8d33d89,3c9bdb5fd808b3ad
1917,Armenians,champion,Wu,heavy_cav_archer,3k,42,30,50.0,0.0,20.0,0.0,40.0,60.0,1,eliminated,103.5,0.8038,40,412.0,0.0,164.8,0.0,0.0,0.0,576.8,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,42,30,1,,80564ea2a28c2ede,3c9bdb5fd808b3ad
107,Armenians,champion,Wu,heavy_scorpion,30v30,30,30,50.0,0.0,20.0,0.0,75.0,75.0,2,eliminated,40.567,0.0,0,1500.0,0.0,600.0,0.0,0.0,0.0,2100.0,0.4533,17,0.0,1230.0,1230.0,0.0,0.0,0.0,2460.0,30,30,1,,f4ee30bedc3c4c1d,3c9bdb5fd808b3ad
201,Armenians,champion,Wu,heavy_scorpion,3k,42,20,50.0,0.0,20.0,0.0,75.0,75.0,1,eliminated,52.167,0.5207,30,1006.5,0.0,402.6,0.0,0.0,0.0,1409.1,0.0,0,0.0,1500.0,1500.0,0.0,0.0,0.0,3000.0,42,20,1,,159e63932a3c8c2b,3c9bdb5fd808b3ad
877,Armenians,champion,Wu,hussar,30v30,30,30,50.0,0.0,20.0,80.0,0.0,0.0,1,eliminated,51.2,0.5427,23,686.0,0.0,274.4,0.0,0.0,0.0,960.4,0.0,0,2400.0,0.0,0.0,0.0,0.0,0.0,2400.0,30,30,1,,cf3b19e760691ef3,3c9bdb5fd808b3ad
971,Armenians,champion,Wu,hussar,3k,42,37,50.0,0.0,20.0,80.0,0.0,0.0,1,eliminated,56.767,0.6767,35,679.0,0.0,271.6,0.0,0.0,0.0,950.6,0.0,0,2960.0,0.0,0.0,0.0,0.0,0.0,2960.0,42,37,1,,0dc984891f79ecf5,3c9bdb5fd808b3ad
1065,Armenians,champion,Wu,imp_elite_skirm,30v30,30,30,50.0,0.0,20.0,25.0,35.0,0.0,1,eliminated,112.233,0.8877,30,168.5,0.0,67.4,0.0,0.0,0.0,235.9,0.0,0,750.0,1050.0,0.0,0.0,0.0,0.0,1800.0,30,30,1,,797569a0c21db16e,3c9bdb5fd808b3ad
1113,Armenians,champion,Wu,imp_elite_skirm,3k,42,50,50.0,0.0,20.0,25.0,35.0,0.0,1,eliminated,84.767,0.8948,41,221.0,0.0,88.4,0.0,0.0,0.0,309.4,0.0,0,1250.0,1750.0,0.0,0.0,0.0,0.0,3000.0,42,50,1,,2eb2c91ae34319ec,3c9bdb5fd808b3ad
2035,Armenians,champion,Wu,jian_swordsman_wu,30v30,30,30,50.0,0.0,20.0,45.0,0.0,50.0,1,eliminated,32.7,0.7687,29,347.0,0.0,138.8,0.0,0.0,0.0,485.8,0.0,0,1350.0,0.0,1500.0,0.0,0.0,0.0,2850.0,30,30,1,,271659bdaac56bad,3c9bdb5fd808b3ad
2309,Armenians,champion,Wu,jian_swordsman_wu,3k,42,31,50.0,0.0,20.0,45.0,0.0,50.0,1,eliminated,28.933,0.7893,42,442.5,0.0,177.0,0.0,0.0,0.0,619.5,0.0,0,1395.0,0.0,1550.0,0.0,0.0,0.0,2945.0,42,31,1,,6a0badd9c06391a9,3c9bdb5fd808b3ad
2029,Armenians,champion,Wu,paladin,30v30,30,30,50.0,0.0,20.0,65.0,0.0,65.0,2,eliminated,48.233,0.0,0,1500.0,0.0,600.0,0.0,0.0,0.0,2100.0,0.5467,21,884.0,0.0,884.0,0.0,0.0,0.0,1768.0,30,30,1,,bd2335f4b90c394e,3c9bdb5fd808b3ad
2043,Armenians,champion,Wu,paladin,3k,42,23,50.0,0.0,20.0,65.0,0.0,65.0,1,eliminated,53.367,0.3881,22,1285.0,0.0,514.0,0.0,0.0,0.0,1799.0,0.0,0,1495.0,0.0,1495.0,0.0,0.0,0.0,2990.0,42,23,1,,1ad52e603430767d,3c9bdb5fd808b3ad
56298,Armenians,elite_composite_bowman_armenians,Armenians,arbalester,30v30,30,30,0.0,35.0,45.0,0.0,25.0,45.0,1,eliminated,37.233,0.4267,24,0.0,602.0,774.0,0.0,0.0,0.0,1376.0,0.0,0,0.0,750.0,1350.0,0.0,0.0,0.0,2100.0,30,30,1,,41a384c9c2f63d5b,3c9bdb5fd808b3ad
60490,Armenians,elite_composite_bowman_armenians,Armenians,arbalester,3k,37,42,0.0,35.0,45.0,0.0,25.0,45.0,1,eliminated,52.933,0.3261,23,0.0,872.667,1122.0,0.0,0.0,0.0,1994.667,0.0,0,0.0,1050.0,1890.0,0.0,0.0,0.0,2940.0,37,42,1,,4d7caea3006e74a6,3c9bdb5fd808b3ad
139,Armenians,elite_composite_bowman_armenians,Armenians,champion,30v30,30,30,0.0,35.0,45.0,50.0,0.0,20.0,1,eliminated,56.067,0.3556,15,0.0,676.667,870.0,0.0,0.0,0.0,1546.667,0.0,0,1500.0,0.0,600.0,0.0,0.0,0.0,2100.0,30,30,1,,1ccf713635a8641a,3c9bdb5fd808b3ad
278,Armenians,elite_composite_bowman_armenians,Armenians,champion,3k,37,42,0.0,35.0,45.0,50.0,0.0,20.0,1,eliminated,64.0,0.4072,22,0.0,767.667,987.0,0.0,0.0,0.0,1754.667,0.0,0,2100.0,0.0,840.0,0.0,0.0,0.0,2940.0,37,42,1,,e97dad525788d282,3c9bdb5fd808b3ad
129454,Armenians,elite_composite_bowman_armenians,Armenians,elite_composite_bowman_armenians,30v30,30,30,0.0,35.0,45.0,0.0,35.0,45.0,1,eliminated,41.767,0.0622,4,0.0,984.667,1266.0,0.0,0.0,0.0,2250.667,0.0,0,0.0,1050.0,1350.0,0.0,0.0,0.0,2400.0,30,30,1,,5a138423c81ffbb2,3c9bdb5fd808b3ad
129462,Armenians,elite_composite_bowman_armenians,Armenians,elite_composite_bowman_armenians,3k,37,37,0.0,35.0,45.0,0.0,35.0,45.0,2,eliminated,56.867,0.0,0,0.0,1295.0,1665.0,0.0,0.0,0.0,2960.0,0.0679,5,0.0,1207.111,1552.0,0.0,0.0,0.0,2759.111,37,37,1,,c1d247aef33fbe1a,3c9bdb5fd808b3ad
5111,Armenians,elite_composite_bowman_armenians,Armenians,halberdier,30v30,30,30,0.0,35.0,45.0,35.0,25.0,0.0,1,eliminated,28.133,0.9889,30,0.0,11.667,15.0,0.0,0.0,0.0,26.667,0.0,0,1050.0,750.0,0.0,0.0,0.0,0.0,1800.0,30,30,1,,72cf5cb77dcb7748,3c9bdb5fd808b3ad
6203,Armenians,elite_composite_bowman_armenians,Armenians,halberdier,3k,37,50,0.0,35.0,45.0,35.0,25.0,0.0,1,eliminated,37.5,0.9369,37,0.0,81.667,105.0,0.0,0.0,0.0,186.667,0.0,0,1750.0,1250.0,0.0,0.0,0.0,0.0,3000.0,37,50,1,,fc3f44b9fd5d74b2,3c9bdb5fd808b3ad
127563,Armenians,elite_composite_bowman_armenians,Armenians,heavy_cav_archer,30v30,30,30,0.0,35.0,45.0,0.0,40.0,60.0,1,eliminated,45.867,0.6067,27,0.0,413.0,531.0,0.0,0.0,0.0,944.0,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,30,30,1,,479c26bc3df19308,3c9bdb5fd808b3ad
127604,Armenians,elite_composite_bowman_armenians,Armenians,heavy_cav_archer,3k,37,30,0.0,35.0,45.0,0.0,40.0,60.0,1,eliminated,45.667,0.773,35,0.0,294.0,378.0,0.0,0.0,0.0,672.0,0.0,0,0.0,1200.0,1800.0,0.0,0.0,0.0,3000.0,37,30,1,,fcc9e6458286678f,3c9bdb5fd808b3ad
128501,Armenians,elite_composite_bowman_armenians,Armenians,heavy_scorpion,30v30,30,30,0.0,35.0,45.0,0.0,75.0,75.0,2,eliminated,36.9,0.0,0,0.0,1050.0,1350.0,0.0,0.0,0.0,2400.0,0.4,16,0.0,1350.0,1350.0,0.0,0.0,0.0,2700.0,30,30,1,,424cef5ec7342a20,3c9bdb5fd808b3ad
128469,Armenians,elite_composite_bowman_armenians,Armenians,heavy_scorpion,3k,37,20,0.0,35.0,45.0,0.0,75.0,75.0,1,eliminated,47.133,0.1261,8,0.0,1131.667,1455.0,0.0,0.0,0.0,2586.667,0.0,0,0.0,1500.0,1500.0,0.0,0.0,0.0,3000.0,37,20,1,,ca24048c061c6f37,3c9bdb5fd808b3ad
44466,Armenians,elite_composite_bowman_armenians,Armenians,hussar,30v30,30,30,0.0,35.0,45.0,80.0,0.0,0.0,1,eliminated,39.6,0.7378,26,0.0,275.333,354.0,0.0,0.0,0.0,629.333,0.0,0,2400.0,0.0,0.0,0.0,0.0,0.0,2400.0,30,30,1,,16e4bfc81b105583,3c9bdb5fd808b3ad
44470,Armenians,elite_composite_bowman_armenians,Armenians,hussar,3k,37,37,0.0,35.0,45.0,80.0,0.0,0.0,1,eliminated,34.9,0.7946,35,0.0,266.0,342.0,0.0,0.0,0.0,608.0,0.0,0,2960.0,0.0,0.0,0.0,0.0,0.0,2960.0,37,37,1,,cf8700a0c7a672de,3c9bdb5fd808b3ad
86834,Armenians,elite_composite_bowman_armenians,Armenians,imp_elite_skirm,30v30,30,30,0.0,35.0,45.0,25.0,35.0,0.0,1,eliminated,39.667,0.4933,26,0.0,532.0,684.0,0.0,0.0,0.0,1216.0,0.0,0,750.0,1050.0,0.0,0.0,0.0,0.0,1800.0,30,30,1,,8b0142f043266127,3c9bdb5fd808b3ad
91378,Armenians,elite_composite_bowman_armenians,Armenians,imp_elite_skirm,3k,37,50,0.0,35.0,45.0,25.0,35.0,0.0,1,eliminated,63.433,0.1742,15,0.0,1069.444,1375.0,0.0,0.0,0.0,2444.444,0.0,0,1250.0,1750.0,0.0,0.0,0.0,0.0,3000.0,37,50,1,,bff95e928c8864db,3c9bdb5fd808b3ad
49478,Armenians,elite_composite_bowman_armenians,Armenians,paladin,30v30,30,30,0.0,35.0,45.0,60.0,0.0,75.0,2,eliminated,78.833,0.0,0,0.0,1050.0,1350.0,0.0,0.0,0.0,2400.0,0.2781,12,1299.429,0.0,1624.286,0.0,0.0,0.0,2923.714,30,30,1,,3b9596e31eacaef7,3c9bdb5fd808b3ad
