Team1_Civ,Team1_Unit,Team1_Count,Team1_Remaining,Team1_HP,Team2_Civ,Team2_Unit,Team2_Count,Team2_Remaining,Team2_HP,Winner,Battle_Time
Berbers,Bombard Cannon,11,7,560,Burmese,Bombard Cannon,11,0,0,Team1,13.1
Berbers,Bombard Cannon,11,7,560,Byzantines,Bombard Cannon,11,0,0,Team1,13.1
Berbers,Bombard Cannon,11,4,320,Dravidians,Bombard Cannon,13,0,0,Team1,19.6
Berbers,Bombard Cannon,11,7,560,Ethiopians,Bombard Cannon,11,0,0,Team1,13.1
Berbers,Bombard Cannon,11,7,560,Franks,Bombard Cannon,11,0,0,Team1,13.1
Berbers,Bombard Cannon,11,7,560,Goths,Bombard Cannon,11,0,0,Team1,13.1
Berbers,Bombard Cannon,11,7,560,Gurjaras,Bombard Cannon,11,0,0,Team1,13.1
Berbers,Bombard Cannon,11,7,560,Hindustanis,Bombard Cannon,11,0,0,Team1,13.1
Berbers,Bombard Cannon,11,4,320,Italians,Bombard Cannon,13,0,0,Team1,19.6
Berbers,Bombard Cannon,11,7,560,Jurchens,Bombard Cannon,11,0,0,Team1,13.1
Berbers,Bombard Cannon,11,7,560,Koreans,Bombard Cannon,11,0,0,Team1,13.1
Berbers,Bombard Cannon,11,7,560,Lithuanians,Bombard Cannon,11,0,0,Team1,13.1
Berbers,Bombard Cannon,11,7,560,Malay,Bombard Cannon,11,0,0,Team1,13.1
Berbers,Bombard Cannon,11,7,560,Malians,Bombard Cannon,11,0,0,Team1,13.1
Berbers,Bombard Cannon,11,7,560,Persians,Bombard Cannon,11,0,0,Team1,13.1
Berbers,Bombard Cannon,11,7,560,Poles,Bombard Cannon,11,0,0,Team1,13.1
Berbers,Bombard Cannon,11,6,480,Portuguese,Bombard Cannon,12,0,0,Team1,13.1
Berbers,Bombard Cannon,11,7,560,Saracens,Bombard Cannon,11,0,0,Team1,13.1
Berbers,Bombard Cannon,11,7,560,Spanish,Bombard Cannon,11,0,0,Team1,13.1
Berbers,Bombard Cannon,11,7,560,Teutons,Bombard Cannon,11,0,0,Team1,13.1
Berbers,Bombard Cannon,11,7,560,Turks,Bombard Cannon,11,0,0,Team1,13.1
Berbers,Bombard Cannon,11,7,560,Vietnamese,Bombard Cannon,11,0,0,Team1,13.1
Bohemians,Bombard Cannon,11,7,560,Burgundians,Bombard Cannon,11,0,0,Team1,13.1
Bohemians,Bombard Cannon,11,7,560,Burmese,Bombard Cannon,11,0,0,Team1,13.1
Bohemians,Bombard Cannon,11,7,560,Byzantines,Bombard Cannon,11,0,0,Team1,13.1
Bohemians,Bombard Cannon,11,4,320,Dravidians,Bombard Cannon,13,0,0,Team1,19.6
Bohemians,Bombard Cannon,11,7,560,Ethiopians,Bombard Cannon,11,0,0,Team1,13.1
Bohemians,Bombard Cannon,11,7,560,Franks,Bombard Cannon,11,0,0,Team1,13.1
Bohemians,Bombard Cannon,11,7,560,Goths,Bombard Cannon,11,0,0,Team1,13.1
Bohemians,Bombard Cannon,11,7,560,Gurjaras,Bombard Cannon,11,0,0,Team1,13.1
Bohemians,Bombard Cannon,11,7,560,Hindustanis,Bombard Cannon,11,0,0,Team1,13.1
Bohemians,Bombard Cannon,11,4,320,Italians,Bombard Cannon,13,0,0,Team1,19.6
Bohemians,Bombard Cannon,11,7,560,Jurchens,Bombard Cannon,11,0,0,Team1,13.1
Bohemians,Bombard Cannon,11,7,560,Koreans,Bombard Cannon,11,0,0,Team1,13.1
Bohemians,Bombard Cannon,11,7,560,Lithuanians,Bombard Cannon,11,0,0,Team1,13.1
Bohemians,Bombard Cannon,11,7,560,Malay,Bombard Cannon,11,0,0,Team1,13.1
Bohemians,Bombard Cannon,11,7,560,Malians,Bombard Cannon,11,0,0,Team1,13.1
Bohemians,Bombard Cannon,11,7,560,Persians,Bombard Cannon,11,0,0,Team1,13.1
Bohemians,Bombard Cannon,11,7,560,Poles,Bombard Cannon,11,0,0,Team1,13.1
Bohemians,Bombard Cannon,11,6,480,Portuguese,Bombard Cannon,12,0,0,Team1,13.1
Bohemians,Bombard Cannon,11,7,560,Saracens,Bombard Cannon,11,0,0,Team1,13.1
Bohemians,Bombard Cannon,11,7,560,Spanish,Bombard Cannon,11,0,0,Team1,13.1
Bohemians,Bombard Cannon,11,7,560,Teutons,Bombard Cannon,11,0,0,Team1,13.1
Bohemians,Bombard Cannon,11,7,560,Turks,Bombard Cannon,11,0,0,Team1,13.1
Bohemians,Bombard Cannon,11,7,560,Vietnamese,Bombard Cannon,11,0,0,Team1,13.1
Burgundians,Bombard Cannon,11,7,560,Burmese,Bombard Cannon,11,0,0,Team1,13.1
Burgundians,Bombard Cannon,11,7,560,Byzantines,Bombard Cannon,11,0,0,Team1,13.1
Burgundians,Bombard Cannon,11,4,320,Dravidians,Bombard Cannon,13,0,0,Team1,19.6
Burgundians,Bombard Cannon,11,7,560,Ethiopians,Bombard Cannon,11,0,0,Team1,13.1
Burgundians,Bombard Cannon,11,7,560,Franks,Bombard Cannon,11,0,0,Team1,13.1
Burgundians,Bombard Cannon,11,7,560,Goths,Bombard Cannon,11,0,0,Team1,13.1
Burgundians,Bombard Cannon,11,7,560,Gurjaras,Bombard Cannon,11,0,0,Team1,13.1
Burgundians,Bombard Cannon,11,7,560,Hindustanis,Bombard Cannon,11,0,0,Team1,13.1
Burgundians,Bombard Cannon,11,4,320,Italians,Bombard Cannon,13,0,0,Team1,19.6
Burgundians,Bombard Cannon,11,7,560,Jurchens,Bombard Cannon,11,0,0,Team1,13.1
Burgundians,Bombard Cannon,11,7,560,Koreans,Bombard Cannon,11,0,0,Team1,13.1
Burgundians,Bombard Cannon,11,7,560,Lithuanians,Bombard Cannon,11,0,0,Team1,13.1
Burgundians,Bombard Cannon,11,7,560,Malay,Bombard Cannon,11,0,0,Team1,13.1
Burgundians,Bombard Cannon,11,7,560,Malians,Bombard Cannon,11,0,0,Team1,13.1
Burgundians,Bombard Cannon,11,7,560,Persians,Bombard Cannon,11,0,0,Team1,13.1
Burgundians,Bombard Cannon,11,7,560,Poles,Bombard Cannon,11,0,0,Team1,13.1
Burgundians,Bombard Cannon,11,6,480,Portuguese,Bombard Cannon,12,0,0,Team1,13.1
Burgundians,Bombard Cannon,11,7,560,Saracens,Bombard Cannon,11,0,0,Team1,13.1
Burgundians,Bombard Cannon,11,7,560,Spanish,Bombard Cannon,11,0,0,Team1,13.1
Burgundians,Bombard Cannon,11,7,560,Teutons,Bombard Cannon,11,0,0,Team1,13.1
Burgundians,Bombard Cannon,11,7,560,Turks,Bombard Cannon,11,0,0,Team1,13.1
Burgundians,Bombard Cannon,11,7,560,Vietnamese,Bombard Cannon,11,0,0,Team1,13.1
Burmese,Bombard Cannon,11,7,560,Byzantines,Bombard Cannon,11,0,0,Team1,13.1
Burmese,Bombard Cannon,11,4,320,Dravidians,Bombard Cannon,13,0,0,Team1,19.6
Burmese,Bombard Cannon,11,7,560,Ethiopians,Bombard Cannon,11,0,0,Team1,13.1
Burmese,Bombard Cannon,11,7,560,Franks,Bombard Cannon,11,0,0,Team1,13.1
Burmese,Bombard Cannon,11,7,560,Goths,Bombard Cannon,11,0,0,Team1,13.1
Burmese,Bombard Cannon,11,7,560,Gurjaras,Bombard Cannon,11,0,0,Team1,13.1
Burmese,Bombard Cannon,11,7,560,Hindustanis,Bombard Cannon,11,0,0,Team1,13.1
Burmese,Bombard Cannon,11,4,320,Italians,Bombard Cannon,13,0,0,Team1,19.6
Burmese,Bombard Cannon,11,7,560,Jurchens,Bombard Cannon,11,0,0,Team1,13.1
Burmese,Bombard Cannon,11,7,560,Koreans,Bombard Cannon,11,0,0,Team1,13.1
Burmese,Bombard Cannon,11,7,560,Lithuanians,Bombard Cannon,11,0,0,Team1,13.1
Burmese,Bombard Cannon,11,7,560,Malay,Bombard Cannon,11,0,0,Team1,13.1
Burmese,Bombard Cannon,11,7,560,Malians,Bombard Cannon,11,0,0,Team1,13.1
Burmese,Bombard Cannon,11,7,560,Persians,Bombard Cannon,11,0,0,Team1,13.1
Burmese,Bombard Cannon,11,7,560,Poles,Bombard Cannon,11,0,0,Team1,13.1
Burmese,Bombard Cannon,11,6,480,Portuguese,Bombard Cannon,12,0,0,Team1,13.1
Burmese,Bombard Cannon,11,7,560,Saracens,Bombard Cannon,11,0,0,Team1,13.1
Burmese,Bombard Cannon,11,7,560,Spanish,Bombard Cannon,11,0,0,Team1,13.1
Burmese,Bombard Cannon,11,7,560,Teutons,Bombard Cannon,11,0,0,Team1,13.1
Burmese,Bombard Cannon,11,7,560,Turks,Bombard Cannon,11,0,0,Team1,13.1
Burmese,Bombard Cannon,11,7,560,Vietnamese,Bombard Cannon,11,0,0,Team1,13.1
Byzantines,Bombard Cannon,11,4,320,Dravidians,Bombard Cannon,13,0,0,Team1,19.6
Byzantines,Bombard Cannon,11,7,560,Ethiopians,Bombard Cannon,11,0,0,Team1,13.1
Byzantines,Bombard Cannon,11,7,560,Franks,Bombard Cannon,11,0,0,Team1,13.1
Byzantines,Bombard Cannon,11,7,560,Goths,Bombard Cannon,11,0,0,Team1,13.1
Byzantines,Bombard Cannon,11,7,560,Gurjaras,Bombard Cannon,11,0,0,Team1,13.1
Byzantines,Bombard Cannon,11,7,560,Hindustanis,Bombard Cannon,11,0,0,Team1,13.1
Byzantines,Bombard Cannon,11,4,320,Italians,Bombard Cannon,13,0,0,Team1,19.6
Byzantines,Bombard Cannon,11,7,560,Jurchens,Bombard Cannon,11,0,0,Team1,13.1
Byzantines,Bombard Cannon,11,7,560,Koreans,Bombard Cannon,11,0,0,Team1,13.1
Byzantines,Bombard Cannon,11,7,560,Lithuanians,Bombard Cannon,11,0,0,Team1,13.1
Byzantines,Bombard Cannon,11,7,560,Malay,Bombard Cannon,11,0,0,Team1,13.1
Byzantines,Bombard Cannon,11,7,560,Malians,Bombard Cannon,11,0,0,Team1,13.1
Byzantines,Bombard Cannon,11,7,560,Persians,Bombard Cannon,11,0,0,Team1,13.1
Byzantines,Bombard Cannon,11,7,560,Poles,Bombard Cannon,11,0,0,Team1,13.1
Byzantines,Bombard Cannon,11,6,480,Portuguese,Bombard Cannon,12,0,0,Team1,13.1
Byzantines,Bombard Cannon,11,7,560,Saracens,Bombard Cannon,11,0,0,Team1,13.1
Byzantines,Bombard Cannon,11,7,560,Spanish,Bombard Cannon,11,0,0,Team1,13.1
Byzantines,Bombard Cannon,11,7,560,Teutons,Bombard Cannon,11,0,0,Team1,13.1
Byzantines,Bombard Cannon,11,7,560,Turks,Bombard Cannon,11,0,0,Team1,13.1
Byzantines,Bombard Cannon,11,7,560,Vietnamese,Bombard Cannon,11,0,0,Team1,13.1
Dravidians,Bombard Cannon,13,11,822,Ethiopians,Bombard Cannon,11,0,0,Team1,6.5
Dravidians,Bombard Cannon,13,11,822,Franks,Bombard Cannon,11,0,0,Team1,6.5
Dravidians,Bombard Cannon,13,11,822,Goths,Bombard Cannon,11,0,0,Team1,6.5
Dravidians,Bombard Cannon,13,11,822,Gurjaras,Bombard Cannon,11,0,0,Team1,6.5
Dravidians,Bombard Cannon,13,11,822,Hindustanis,Bombard Cannon,11,0,0,Team1,6.5
Dravidians,Bombard Cannon,13,9,662,Italians,Bombard Cannon,13,0,0,Team1,13.1
Dravidians,Bombard Cannon,13,11,822,Jurchens,Bombard Cannon,11,0,0,Team1,6.5
Dravidians,Bombard Cannon,13,11,822,Koreans,Bombard Cannon,11,0,0,Team1,6.5
Dravidians,Bombard Cannon,13,11,822,Lithuanians,Bombard Cannon,11,0,0,Team1,6.5
Dravidians,Bombard Cannon,13,11,822,Malay,Bombard Cannon,11,0,0,Team1,6.5
Dravidians,Bombard Cannon,13,11,822,Malians,Bombard Cannon,11,0,0,Team1,6.5
Dravidians,Bombard Cannon,13,11,822,Persians,Bombard Cannon,11,0,0,Team1,6.5
Dravidians,Bombard Cannon,13,11,822,Poles,Bombard Cannon,11,0,0,Team1,6.5
Dravidians,Bombard Cannon,13,10,742,Portuguese,Bombard Cannon,12,0,0,Team1,13.1
Dravidians,Bombard Cannon,13,11,822,Saracens,Bombard Cannon,11,0,0,Team1,6.5
Dravidians,Bombard Cannon,13,11,822,Spanish,Bombard Cannon,11,0,0,Team1,6.5
Dravidians,Bombard Cannon,13,11,822,Teutons,Bombard Cannon,11,0,0,Team1,6.5
Dravidians,Bombard Cannon,13,11,822,Turks,Bombard Cannon,11,0,0,Team1,6.5
Dravidians,Bombard Cannon,13,11,822,Vietnamese,Bombard Cannon,11,0,0,Team1,6.5
Ethiopians,Bombard Cannon,11,7,560,Franks,Bombard Cannon,11,0,0,Team1,13.1
Ethiopians,Bombard Cannon,11,7,560,Goths,Bombard Cannon,11,0,0,Team1,13.1
Ethiopians,Bombard Cannon,11,7,560,Gurjaras,Bombard Cannon,11,0,0,Team1,13.1
Ethiopians,Bombard Cannon,11,7,560,Hindustanis,Bombard Cannon,11,0,0,Team1,13.1
Ethiopians,Bombard Cannon,11,4,320,Italians,Bombard Cannon,13,0,0,Team1,19.6
Ethiopians,Bombard Cannon,11,7,560,Jurchens,Bombard Cannon,11,0,0,Team1,13.1
Ethiopians,Bombard Cannon,11,7,560,Koreans,Bombard Cannon,11,0,0,Team1,13.1
Ethiopians,Bombard Cannon,11,7,560,Lithuanians,Bombard Cannon,11,0,0,Team1,13.1
Ethiopians,Bombard Cannon,11,7,560,Malay,Bombard Cannon,11,0,0,Team1,13.1
Ethiopians,Bombard Cannon,11,7,560,Malians,Bombard Cannon,11,0,0,Team1,13.1
Ethiopians,Bombard Cannon,11,7,560,Persians,Bombard Cannon,11,0,0,Team1,13.1
Ethiopians,Bombard Cannon,11,7,560,Poles,Bombard Cannon,11,0,0,Team1,13.1
Ethiopians,Bombard Cannon,11,6,480,Portuguese,Bombard Cannon,12,0,0,Team1,13.1
Ethiopians,Bombard Cannon,11,7,560,Saracens,Bombard Cannon,11,0,0,Team1,13.1
Ethiopians,Bombard Cannon,11,7,560,Spanish,Bombard Cannon,11,0,0,Team1,13.1
Ethiopians,Bombard Cannon,11,7,560,Teutons,Bombard Cannon,11,0,0,Team1,13.1
Ethiopians,Bombard Cannon,11,7,560,Turks,Bombard Cannon,11,0,0,Team1,13.1
Ethiopians,Bombard Cannon,11,7,560,Vietnamese,Bombard Cannon,11,0,0,Team1,13.1
Franks,Bombard Cannon,11,7,560,Goths,Bombard Cannon,11,0,0,Team1,13.1
Franks,Bombard Cannon,11,7,560,Gurjaras,Bombard Cannon,11,0,0,Team1,13.1
Franks,Bombard Cannon,11,7,560,Hindustanis,Bombard Cannon,11,0,0,Team1,13.1
Franks,Bombard Cannon,11,4,320,Italians,Bombard Cannon,13,0,0,Team1,19.6
Franks,Bombard Cannon,11,7,560,Jurchens,Bombard Cannon,11,0,0,Team1,13.1
Franks,Bombard Cannon,11,7,560,Koreans,Bombard Cannon,11,0,0,Team1,13.1
Franks,Bombard Cannon,11,7,560,Lithuanians,Bombard Cannon,11,0,0,Team1,13.1
Franks,Bombard Cannon,11,7,560,Malay,Bombard Cannon,11,0,0,Team1,13.1
Franks,Bombard Cannon,11,7,560,Malians,Bombard Cannon,11,0,0,Team1,13.1
Franks,Bombard Cannon,11,7,560,Persians,Bombard Cannon,11,0,0,Team1,13.1
Franks,Bombard Cannon,11,7,560,Poles,Bombard Cannon,11,0,0,Team1,13.1
Franks,Bombard Cannon,11,6,480,Portuguese,Bombard Cannon,12,0,0,Team1,13.1
Franks,Bombard Cannon,11,7,560,Saracens,Bombard Cannon,11,0,0,Team1,13.1
Franks,Bombard Cannon,11,7,560,Spanish,Bombard Cannon,11,0,0,Team1,13.1
Franks,Bombard Cannon,11,7,560,Teutons,Bombard Cannon,11,0,0,Team1,13.1
Franks,Bombard Cannon,11,7,560,Turks,Bombard Cannon,11,0,0,Team1,13.1
Franks,Bombard Cannon,11,7,560,Vietnamese,Bombard Cannon,11,0,0,Team1,13.1
Goths,Bombard Cannon,11,7,560,Gurjaras,Bombard Cannon,11,0,0,Team1,13.1
Goths,Bombard Cannon,11,7,560,Hindustanis,Bombard Cannon,11,0,0,Team1,13.1
Goths,Bombard Cannon,11,4,320,Italians,Bombard Cannon,13,0,0,Team1,19.6
Goths,Bombard Cannon,11,7,560,Jurchens,Bombard Cannon,11,0,0,Team1,13.1
Goths,Bombard Cannon,11,7,560,Koreans,Bombard Cannon,11,0,0,Team1,13.1
Goths,Bombard Cannon,11,7,560,Lithuanians,Bombard Cannon,11,0,0,Team1,13.1
Goths,Bombard Cannon,11,7,560,Malay,Bombard Cannon,11,0,0,Team1,13.1
Goths,Bombard Cannon,11,7,560,Malians,Bombard Cannon,11,0,0,Team1,13.1
Goths,Bombard Cannon,11,7,560,Persians,Bombard Cannon,11,0,0,Team1,13.1
Goths,Bombard Cannon,11,7,560,Poles,Bombard Cannon,11,0,0,Team1,13.1
Goths,Bombard Cannon,11,6,480,Portuguese,Bombard Cannon,12,0,0,Team1,13.1
Goths,Bombard Cannon,11,7,560,Saracens,Bombard Cannon,11,0,0,Team1,13.1
Goths,Bombard Cannon,11,7,560,Spanish,Bombard Cannon,11,0,0,Team1,13.1
Goths,Bombard Cannon,11,7,560,Teutons,Bombard Cannon,11,0,0,Team1,13.1
Goths,Bombard Cannon,11,7,560,Turks,Bombard Cannon,11,0,0,Team1,13.1
Goths,Bombard Cannon,11,7,560,Vietnamese,Bombard Cannon,11,0,0,Team1,13.1
Gurjaras,Bombard Cannon,11,7,560,Hindustanis,Bombard Cannon,11,0,0,Team1,13.1
Gurjaras,Bombard Cannon,11,4,320,Italians,Bombard Cannon,13,0,0,Team1,19.6
Gurjaras,Bombard Cannon,11,7,560,Jurchens,Bombard Cannon,11,0,0,Team1,13.1
Gurjaras,Bombard Cannon,11,7,560,Koreans,Bombard Cannon,11,0,0,Team1,13.1
Gurjaras,Bombard Cannon,11,7,560,Lithuanians,Bombard Cannon,11,0,0,Team1,13.1
Gurjaras,Bombard Cannon,11,7,560,Malay,Bombard Cannon,11,0,0,Team1,13.1
Gurjaras,Bombard Cannon,11,7,560,Malians,Bombard Cannon,11,0,0,Team1,13.1
Gurjaras,Bombard Cannon,11,7,560,Persians,Bombard Cannon,11,0,0,Team1,13.1
Gurjaras,Bombard Cannon,11,7,560,Poles,Bombard Cannon,11,0,0,Team1,13.1
Gurjaras,Bombard Cannon,11,6,480,Portuguese,Bombard Cannon,12,0,0,Team1,13.1
Gurjaras,Bombard Cannon,11,7,560,Saracens,Bombard Cannon,11,0,0,Team1,13.1
Gurjaras,Bombard Cannon,11,7,560,Spanish,Bombard Cannon,11,0,0,Team1,13.1
Gurjaras,Bombard Cannon,11,7,560,Teutons,Bombard Cannon,11,0,0,Team1,13.1
Gurjaras,Bombard Cannon,11,7,560,Turks,Bombard Cannon,11,0,0,Team1,13.1
Gurjaras,Bombard Cannon,11,7,560,Vietnamese,Bombard Cannon,11,0,0,Team1,13.1
Hindustanis,Bombard Cannon,11,4,320,Italians,Bombard Cannon,13,0,0,Team1,19.6
Hindustanis,Bombard Cannon,11,7,560,Jurchens,Bombard Cannon,11,0,0,Team1,13.1
Hindustanis,Bombard Cannon,11,7,560,Koreans,Bombard Cannon,11,0,0,Team1,13.1
Hindustanis,Bombard Cannon,11,7,560,Lithuanians,Bombard Cannon,11,0,0,Team1,13.1
Hindustanis,Bombard Cannon,11,7,560,Malay,Bombard Cannon,11,0,0,Team1,13.1
Hindustanis,Bombard Cannon,11,7,560,Malians,Bombard Cannon,11,0,0,Team1,13.1
Hindustanis,Bombard Cannon,11,7,560,Persians,Bombard Cannon,11,0,0,Team1,13.1
Hindustanis,Bombard Cannon,11,7,560,Poles,Bombard Cannon,11,0,0,Team1,13.1
Hindustanis,Bombard Cannon,11,6,480,Portuguese,Bombard Cannon,12,0,0,Team1,13.1
Hindustanis,Bombard Cannon,11,7,560,Saracens,Bombard Cannon,11,0,0,Team1,13.1
Hindustanis,Bombard Cannon,11,7,560,Spanish,Bombard Cannon,11,0,0,Team1,13.1
Hindustanis,Bombard Cannon,11,7,560,Teutons,Bombard Cannon,11,0,0,Team1,13.1
Hindustanis,Bombard Cannon,11,7,560,Turks,Bombard Cannon,11,0,0,Team1,13.1
Hindustanis,Bombard Cannon,11,7,560,Vietnamese,Bombard Cannon,11,0,0,Team1,13.1
Italians,Bombard Cannon,13,11,822,Jurchens,Bombard Cannon,11,0,0,Team1,6.5
Italians,Bombard Cannon,13,11,822,Koreans,Bombard Cannon,11,0,0,Team1,6.5
Italians,Bombard Cannon,13,11,822,Lithuanians,Bombard Cannon,11,0,0,Team1,6.5
Italians,Bombard Cannon,13,11,822,Malay,Bombard Cannon,11,0,0,Team1,6.5
Italians,Bombard Cannon,13,11,822,Malians,Bombard Cannon,11,0,0,Team1,6.5
Italians,Bombard Cannon,13,11,822,Persians,Bombard Cannon,11,0,0,Team1,6.5
Italians,Bombard Cannon,13,11,822,Poles,Bombard Cannon,11,0,0,Team1,6.5
Italians,Bombard Cannon,13,10,742,Portuguese,Bombard Cannon,12,0,0,Team1,13.1
Italians,Bombard Cannon,13,11,822,Saracens,Bombard Cannon,11,0,0,Team1,6.5
Italians,Bombard Cannon,13,11,822,Spanish,Bombard Cannon,11,0,0,Team1,6.5
Italians,Bombard Cannon,13,11,822,Teutons,Bombard Cannon,11,0,0,Team1,6.5
Italians,Bombard Cannon,13,11,822,Turks,Bombard Cannon,11,0,0,Team1,6.5
Italians,Bombard Cannon,13,11,822,Vietnamese,Bombard Cannon,11,0,0,Team1,6.5
Jurchens,Bombard Cannon,11,7,560,Koreans,Bombard Cannon,11,0,0,Team1,13.1
Jurchens,Bombard Cannon,11,7,560,Lithuanians,Bombard Cannon,11,0,0,Team1,13.1
Jurchens,Bombard Cannon,11,7,560,Malay,Bombard Cannon,11,0,0,Team1,13.1
Jurchens,Bombard Cannon,11,7,560,Malians,Bombard Cannon,11,0,0,Team1,13.1
Jurchens,Bombard Cannon,11,7,560,Persians,Bombard Cannon,11,0,0,Team1,13.1
Jurchens,Bombard Cannon,11,7,560,Poles,Bombard Cannon,11,0,0,Team1,13.1
Jurchens,Bombard Cannon,11,6,480,Portuguese,Bombard Cannon,12,0,0,Team1,13.1
Jurchens,Bombard Cannon,11,7,560,Saracens,Bombard Cannon,11,0,0,Team1,13.1
Jurchens,Bombard Cannon,11,7,560,Spanish,Bombard Cannon,11,0,0,Team1,13.1
Jurchens,Bombard Cannon,11,7,560,Teutons,Bombard Cannon,11,0,0,Team1,13.1
Jurchens,Bombard Cannon,11,7,560,Turks,Bombard Cannon,11,0,0,Team1,13.1
Jurchens,Bombard Cannon,11,7,560,Vietnamese,Bombard Cannon,11,0,0,Team1,13.1
Koreans,Bombard Cannon,11,7,560,Lithuanians,Bombard Cannon,11,0,0,Team1,13.1
Koreans,Bombard Cannon,11,7,560,Malay,Bombard Cannon,11,0,0,Team1,13.1
Koreans,Bombard Cannon,11,7,560,Malians,Bombard Cannon,11,0,0,Team1,13.1
Koreans,Bombard Cannon,11,7,560,Persians,Bombard Cannon,11,0,0,Team1,13.1
Koreans,Bombard Cannon,11,7,560,Poles,Bombard Cannon,11,0,0,Team1,13.1
Koreans,Bombard Cannon,11,6,480,Portuguese,Bombard Cannon,12,0,0,Team1,13.1
Koreans,Bombard Cannon,11,7,560,Saracens,Bombard Cannon,11,0,0,Team1,13.1
Koreans,Bombard Cannon,11,7,560,Spanish,Bombard Cannon,11,0,0,Team1,13.1
Koreans,Bombard Cannon,11,7,560,Teutons,Bombard Cannon,11,0,0,Team1,13.1
Koreans,Bombard Cannon,11,7,560,Turks,Bombard Cannon,11,0,0,Team1,13.1
Koreans,Bombard Cannon,11,7,560,Vietnamese,Bombard Cannon,11,0,0,Team1,13.1
Lithuanians,Bombard Cannon,11,7,560,Malay,Bombard Cannon,11,0,0,Team1,13.1
Lithuanians,Bombard Cannon,11,7,560,Malians,Bombard Cannon,11,0,0,Team1,13.1
Lithuanians,Bombard Cannon,11,7,560,Persians,Bombard Cannon,11,0,0,Team1,13.1
Lithuanians,Bombard Cannon,11,7,560,Poles,Bombard Cannon,11,0,0,Team1,13.1
Lithuanians,Bombard Cannon,11,6,480,Portuguese,Bombard Cannon,12,0,0,Team1,13.1
Lithuanians,Bombard Cannon,11,7,560,Saracens,Bombard Cannon,11,0,0,Team1,13.1
Lithuanians,Bombard Cannon,11,7,560,Spanish,Bombard Cannon,11,0,0,Team1,13.1
Lithuanians,Bombard Cannon,11,7,560,Teutons,Bombard Cannon,11,0,0,Team1,13.1
Lithuanians,Bombard Cannon,11,7,560,Turks,Bombard Cannon,11,0,0,Team1,13.1
Lithuanians,Bombard Cannon,11,7,560,Vietnamese,Bombard Cannon,11,0,0,Team1,13.1
Malay,Bombard Cannon,11,7,560,Malians,Bombard Cannon,11,0,0,Team1,13.1
Malay,Bombard Cannon,11,7,560,Persians,Bombard Cannon,11,0,0,Team1,13.1
Malay,Bombard Cannon,11,7,560,Poles,Bombard Cannon,11,0,0,Team1,13.1
Malay,Bombard Cannon,11,6,480,Portuguese,Bombard Cannon,12,0,0,Team1,13.1
Malay,Bombard Cannon,11,7,560,Saracens,Bombard Cannon,11,0,0,Team1,13.1
Malay,Bombard Cannon,11,7,560,Spanish,Bombard Cannon,11,0,0,Team1,13.1
Malay,Bombard Cannon,11,7,560,Teutons,Bombard Cannon,11,0,0,Team1,13.1
Malay,Bombard Cannon,11,7,560,Turks,Bombard Cannon,11,0,0,Team1,13.1
Malay,Bombard Cannon,11,7,560,Vietnamese,Bombard Cannon,11,0,0,Team1,13.1
Malians,Bombard Cannon,11,7,560,Persians,Bombard Cannon,11,0,0,Team1,13.1
Malians,Bombard Cannon,11,7,560,Poles,Bombard Cannon,11,0,0,Team1,13.1
Malians,Bombard Cannon,11,6,480,Portuguese,Bombard Cannon,12,0,0,Team1,13.1
Malians,Bombard Cannon,11,7,560,Saracens,Bombard Cannon,11,0,0,Team1,13.1
Malians,Bombard Cannon,11,7,560,Spanish,Bombard Cannon,11,0,0,Team1,13.1
Malians,Bombard Cannon,11,7,560,Teutons,Bombard Cannon,11,0,0,Team1,13.1
Malians,Bombard Cannon,11,7,560,Turks,Bombard Cannon,11,0,0,Team1,13.1
Malians,Bombard Cannon,11,7,560,Vietnamese,Bombard Cannon,11,0,0,Team1,13.1
Persians,Bombard Cannon,11,7,560,Poles,Bombard Cannon,11,0,0,Team1,13.1
Persians,Bombard Cannon,11,6,480,Portuguese,Bombard Cannon,12,0,0,Team1,13.1
Persians,Bombard Cannon,11,7,560,Saracens,Bombard Cannon,11,0,0,Team1,13.1
Persians,Bombard Cannon,11,7,560,Spanish,Bombard Cannon,11,0,0,Team1,13.1
Persians,Bombard Cannon,11,7,560,Teutons,Bombard Cannon,11,0,0,Team1,13.1
Persians,Bombard Cannon,11,7,560,Turks,Bombard Cannon,11,0,0,Team1,13.1
Persians,Bombard Cannon,11,7,560,Vietnamese,Bombard Cannon,11,0,0,Team1,13.1
Poles,Bombard Cannon,11,6,480,Portuguese,Bombard Cannon,12,0,0,Team1,13.1
Poles,Bombard Cannon,11,7,560,Saracens,Bombard Cannon,11,0,0,Team1,13.1
Poles,Bombard Cannon,11,7,560,Spanish,Bombard Cannon,11,0,0,Team1,13.1
Poles,Bombard Cannon,11,7,560,Teutons,Bombard Cannon,11,0,0,Team1,13.1
Poles,Bombard Cannon,11,7,560,Turks,Bombard Cannon,11,0,0,Team1,13.1
Poles,Bombard Cannon,11,7,560,Vietnamese,Bombard Cannon,11,0,0,Team1,13.1
Portuguese,Bombard Cannon,12,10,742,Saracens,Bombard Cannon,11,0,0,Team1,6.5
Portuguese,Bombard Cannon,12,10,742,Spanish,Bombard Cannon,11,0,0,Team1,6.5
Portuguese,Bombard Cannon,12,10,742,Teutons,Bombard Cannon,11,0,0,Team1,6.5
